spot_id,fraction::Malignant,fraction::CAF,fraction::Endo,fraction::Macro,fraction::NK,fraction::T,marker_proxy::Malignant,marker_proxy::CAF,marker_proxy::Endo,marker_proxy::Macro,marker_proxy::NK,marker_proxy::T
10x13,0.03262064101123987,0.014973669464183752,0.44233094371225923,0.004892180151657584,0.08994445278827802,0.41523811287238144,-0.11415991694554199,-0.8420776049284155,-0.5327704457664435,-0.2932794913594995,-0.13577681241320644,-0.1949660067152303
11x2,0.3393086887541641,0.046368056196295845,0.000711258218350462,0.2438096062902878,0.012883481332393818,0.35691890920850783,-0.05769857641311723,-0.23752933539535817,0.40080907628982787,0.11096853507683298,-0.13577681241320644,0.19670115392817536
11x3,0.4018636762754789,0.03775091152891192,0.0033720856365694685,0.24243110981845997,0.006132874248381407,0.3084493424921984,-0.25828892542006004,-0.2826803702484057,-0.20836501971566096,0.8333879374776749,-0.13577681241320644,2.8763307244031586
11x4,0.4116103204485098,0.04793251072320575,0.001018911451601706,0.23532722882195664,0.015155262280125044,0.2889557662746011,0.03705938789818792,-0.451562758698892,-0.2671705597840885,0.09973019349856674,-0.13577681241320644,0.29673514213401375
11x5,0.4659801447063994,0.05145666451971231,0.013850110139886112,0.182575051844008,0.0012361959124855785,0.28490183287750853,0.1539513709432721,-0.2898295837486886,-0.006842754027376108,-0.08019386843094385,-0.13577681241320644,-0.1949660067152303
11x6,0.455679062935065,0.021749236230917124,0.0008558672703837561,0.16509510657116402,0.026362593855666614,0.33025813313680347,0.22921949481691475,-0.5705497378331406,0.16796599534283307,0.4081036321867648,-0.13577681241320644,2.0936562254176754
11x7,0.3914016365357837,0.035570735776366685,0.0007353923747025023,0.19316915335498114,0.027254094062459166,0.3518689878957068,0.2872136851936086,-0.14879841483211226,-0.0024521475151794703,-0.08300475885767668,-0.13577681241320644,0.7434633440455498
11x8,0.3957343791018908,0.01666835938337227,0.0033124560761864904,0.24061114553405638,0.02077485247782161,0.3228988074266726,0.10134190062161424,-0.46298225674582827,-0.04528549829622058,0.21430273011713769,-0.13577681241320644,-0.1949660067152303
11x9,0.0673492973733774,0.01563762939013245,0.48723968099765236,0.0022121989137242424,0.05714387777138876,0.37041731555372465,0.0852822954927494,-0.8420776049284155,-0.5327704457664435,-0.5688169114462482,-0.13577681241320644,-0.1949660067152303
11x10,0.03315743087668247,0.06436749170187647,0.3348529388535117,0.00044279357170746205,0.12303279325298705,0.4441465517432348,0.15869637603630743,-0.13290964401797822,-0.5327704457664435,0.2821954232761662,-0.13577681241320644,-0.1949660067152303
11x11,0.06949045107293256,0.09686925149566124,0.1679256425927719,0.00013215456204046644,0.1550403423938229,0.5105421578827709,-0.2638479870411767,0.20618042894410293,-0.5327704457664435,0.8940857584449787,-0.13577681241320644,1.3361737157831826
11x12,0.0683029644333084,0.07853530359937275,0.2743450776408762,0.00017238548595058288,0.07536590985767834,0.5032783589828137,0.19534279698793258,-0.05742133058278298,0.027724293803775113,0.22339455801014255,-0.13577681241320644,-0.1949660067152303
11x13,0.08836619797056622,0.015773516351749416,0.464424440356665,0.000664400714816136,0.08697203693947643,0.3437994076667268,-0.829244659688113,-0.5030126470986773,-0.5327704457664435,-0.08048417194248883,-0.13577681241320644,-0.1949660067152303
12x2,0.2435398264389383,0.025618163729226054,0.005020147338859945,0.3659665247027404,0.0022288436504469466,0.35762649413978836,-0.13814695009369324,0.7530132540679308,-0.12013411807661878,0.33929974321761663,-0.13577681241320644,0.6859750737947701
12x3,0.37092579899850037,0.020354169945043743,0.004244281988540439,0.250889999322597,0.007635500679384148,0.34595024906593436,-0.39234503630556183,1.118883596414327,0.7762681376246682,-0.19845345588328384,-0.13577681241320644,-0.1949660067152303
12x4,0.38438565718801176,0.06588630123207383,0.0024033163449420154,0.2271574942478451,0.006337895118518637,0.31382933586860856,0.28887034518581783,-0.38593101381303635,0.16780381035967828,0.19125639798424787,-0.13577681241320644,-0.1949660067152303
12x5,0.4897262485308212,0.04689074685932776,0.003595907989212276,0.15089764954730703,0.010754707967735876,0.2981347391055958,-0.829244659688113,0.252211501392682,-0.5327704457664435,0.05779993921388567,-0.13577681241320644,-0.1949660067152303
12x6,0.5004313930940467,0.05557051223312693,0.0013096167819272883,0.15931623780143592,0.00760372389506861,0.27576851619439446,0.13361146410153607,0.018471830076183554,-0.5327704457664435,-0.20225709174453357,0.7924939295935806,-0.1949660067152303
12x7,0.2735474896599049,0.0318942987943955,0.001909207727831948,0.08700930671104821,0.0943830764323197,0.5112566206744997,0.19960976556164436,-0.8420776049284155,-0.5327704457664435,-0.38784973505540027,-0.13577681241320644,-0.1949660067152303
12x8,0.282545095620551,0.12538484805653485,0.007475161384134999,0.04576813329059394,0.10444384838112036,0.43438291326706485,0.48275726265481816,-0.17231903472932542,-0.5327704457664435,0.05867904489444502,-0.13577681241320644,-0.1949660067152303
12x9,0.3264357060827715,0.011216531365401622,0.0135226248377285,0.012059391355287304,0.11347470263830355,0.5232910437205074,-0.22144902223243412,-0.21515979756855175,-0.5327704457664435,-0.8867753120847987,-0.13577681241320644,-0.1949660067152303
12x10,0.005556637431117169,0.08795758049256244,0.2582438614461656,0.005665311031725742,0.05637565631570368,0.5862009532827254,-0.04473949232392873,-0.33040142455536553,1.353050516091241,0.09326434301613795,-0.13577681241320644,-0.1949660067152303
12x11,0.03617386305854877,0.1603311213950287,0.26834805559775987,0.0003243086525943546,0.12423792333215065,0.41058472796391765,-0.36117866181801417,-0.5367918886375347,-0.5327704457664435,-0.15793261380163046,-0.13577681241320644,0.3660129395112649
12x12,0.02748088312061174,0.016788849462756817,0.31956975977376767,0.002017947935425666,0.20897432331282167,0.4251682363946165,-0.829244659688113,0.2904380673496805,-0.5327704457664435,-0.8867753120847987,-0.13577681241320644,-0.1949660067152303
12x13,0.03475626819659615,0.029507320864862675,0.3440490217438981,0.0017988019136842808,0.19307961220263145,0.3968089750783272,-0.2283940140625087,-0.8420776049284155,-0.028830623407543665,-0.5500795425876355,-0.13577681241320644,-0.1949660067152303
13x2,0.28763554878221365,0.061610815597178195,0.0032683438725345892,0.3264543572682801,0.006141066760498397,0.3148898677192952,-0.829244659688113,0.3949003560835091,-0.5327704457664435,-0.330763080808865,-0.13577681241320644,-0.1949660067152303
13x3,0.20009897613808977,0.058812173864925044,0.01415670872677552,0.3835839225968303,0.0017053652670864503,0.3416428534062929,2.5416852978846336,0.44180980009571863,-0.15260761188884303,-0.05254505690787793,-0.13577681241320644,-0.1949660067152303
13x4,0.317487429143638,0.02436244970163855,0.0053701686546608575,0.29218692841498356,0.003312873795410765,0.3572801502896683,-0.4028058480917851,-0.2072070455010738,-0.17264084992615444,-0.1663851135401561,-0.13577681241320644,-0.1949660067152303
13x5,0.44525467082775383,0.03993345317737087,0.004435479508629122,0.16888358652099814,0.013579266720267108,0.327913543244981,-0.015595844090353445,0.7778804578340301,-0.0319525673941658,-0.14936353489124254,-0.13577681241320644,-0.1949660067152303
13x6,0.4754614192994562,0.08148668473840477,0.0005525865343194874,0.12616030185382932,0.038897165488410025,0.27744184208558026,0.10042771261684563,-0.5550456121234983,0.0031314281644620467,-0.3741636289046518,-0.13577681241320644,-0.1949660067152303
13x7,0.353979077748693,0.05241338466665087,0.00042891135727212375,0.17711869887352505,0.0395032697487592,0.3765566576050996,0.1687255599160636,-0.30320448236725284,-0.5327704457664435,-0.6105044218576519,-0.13577681241320644,-0.1949660067152303
13x8,0.3980912771893699,0.013480025227594557,0.001221243230022763,0.2253447070877483,0.00942631745987201,0.35243642980539264,0.30609903142319966,0.8850373595420826,-0.10563993874279679,-0.008272308121427884,-0.13577681241320644,-0.1949660067152303
13x9,0.12437845634327338,0.05724583831697235,0.023531889308162454,0.49227221552719685,0.0019293593432768354,0.3006422411611181,0.05874869652765419,0.03701423777066218,0.09691591782380093,-0.04051641440204431,1.0990425401215445,-0.1949660067152303
13x10,0.10721338838794307,0.17702630559403126,0.29182160922156286,0.01353627942774643,0.0025576244808209335,0.4078447928878955,-0.2595833355018089,0.3157527620003117,-0.5327704457664435,-0.5424426532225184,-0.13577681241320644,-0.1949660067152303
